PORO MATRIX,PERMX MATRIX (mD),PORO CRACK,PERMX CRACK (mD),OIL RATE 0 (SM3/DAY),OIL RATE 1 (SM3/DAY),OIL RATE 2 (SM3/DAY),OIL RATE 3 (SM3/DAY),OIL RATE 4 (SM3/DAY),OIL RATE 5 (SM3/DAY),OIL RATE 6 (SM3/DAY),OIL RATE 7 (SM3/DAY),OIL RATE 8 (SM3/DAY),OIL RATE 9 (SM3/DAY),OIL RATE 10 (SM3/DAY),OIL RATE 11 (SM3/DAY),OIL RATE 12 (SM3/DAY),OIL RATE 13 (SM3/DAY),OIL RATE 14 (SM3/DAY),OIL RATE 15 (SM3/DAY),OIL RATE 16 (SM3/DAY),OIL RATE 17 (SM3/DAY),OIL RATE 18 (SM3/DAY),OIL RATE 19 (SM3/DAY),OIL RATE 20 (SM3/DAY),OIL RATE 21 (SM3/DAY),OIL RATE 22 (SM3/DAY),OIL RATE 23 (SM3/DAY),OIL RATE 24 (SM3/DAY),OIL RATE 25 (SM3/DAY),OIL RATE 26 (SM3/DAY),OIL RATE 27 (SM3/DAY),OIL RATE 28 (SM3/DAY),OIL RATE 29 (SM3/DAY),OIL RATE 30 (SM3/DAY),OIL RATE 31 (SM3/DAY),OIL RATE 32 (SM3/DAY),OIL RATE 33 (SM3/DAY),OIL RATE 34 (SM3/DAY),OIL RATE 35 (SM3/DAY),OIL RATE 36 (SM3/DAY),OIL RATE 37 (SM3/DAY),OIL RATE 38 (SM3/DAY),OIL RATE 39 (SM3/DAY),OIL RATE 40 (SM3/DAY),OIL RATE 41 (SM3/DAY),OIL RATE 42 (SM3/DAY),OIL RATE 43 (SM3/DAY),OIL RATE 44 (SM3/DAY),OIL RATE 45 (SM3/DAY),OIL RATE 46 (SM3/DAY),OIL RATE 47 (SM3/DAY),OIL RATE 48 (SM3/DAY),OIL RATE 49 (SM3/DAY),OIL RATE 50 (SM3/DAY),OIL RATE 51 (SM3/DAY),OIL RATE 52 (SM3/DAY),OIL RATE 53 (SM3/DAY),OIL RATE 54 (SM3/DAY),OIL RATE 55 (SM3/DAY),OIL RATE 56 (SM3/DAY),OIL RATE 57 (SM3/DAY),OIL RATE 58 (SM3/DAY),OIL RATE 59 (SM3/DAY),OIL RATE 60 (SM3/DAY)
0.164625,1.571125,0.02705,566.75,0,58.22107,122.1019,173.8037,216.3018,251.9656,280.0999,298.3401,305.2357,302.8587,295.22,285.7615,276.1004,266.8982,258.3482,250.2815,242.6328,235.2928,228.244,221.4326,214.8107,208.3755,202.1012,195.9943,190.0519,184.2473,178.6127,173.1603,167.86,162.7401,157.8097,153.0306,148.4199,143.9858,139.7135,135.6119,131.6395,127.8006,124.0776,120.3338,116.7557,113.7729,109.8194,106.1353,103.2701,100.1371,96.26627,91.43269,86.38548,83.55034,80.93963,78.33894,75.77466,73.04446,70.52094,68.22565,66.06092,63.98566,62.00665,59.99113,57.96104
0.146125,7.83875,0.030425,305.9375,0,49.15762,102.3042,146.5617,184.1738,216.446,243.9936,267.5323,287.4871,303.9473,317.1774,327.0926,333.7068,337.2949,338.5908,338.1006,336.3578,333.3705,329.2295,324.0981,317.9571,310.7617,302.6869,293.6341,283.726,272.9256,261.4028,249.0896,236.2474,222.8367,209.2391,195.5709,182.1341,169.2757,157.0689,145.7559,135.1938,125.6225,116.895,108.7284,101.4593,94.84213,88.68446,83.19371,78.09064,73.24271,68.67886,64.48798,60.63733,57.12352,53.88891,50.90986,48.16826,45.6312,43.25904,41.03594,38.98574,37.07108,35.28123,33.60614,32.0318
0.15375,8.271,0.0374,1273.625,0,206.3705,305.1213,358.8684,389.5223,406.7778,415.3481,417.3918,413.8278,405.9403,395.4275,383.9205,372.4374,361.4241,350.9934,341.0973,331.603,322.4124,313.344,304.4468,295.5777,286.7196,277.8876,269.0164,260.1092,251.209,242.3025,233.4179,224.5592,215.734,206.9815,198.3558,189.854,181.5353,173.4374,165.5786,157.9906,150.7055,143.7314,137.0661,130.6858,124.6282,118.8507,113.1029,108.0207,103.0912,97.61627,92.72058,88.08051,83.23786,78.02579,71.69357,65.96361,61.71197,57.65522,53.95773,50.38126,46.88768,43.59138,40.57829,37.78613
0.18975,9.260625,0.02980625,1980.5,0,212.4849,308.4283,360.9922,390.9449,406.8063,411.823,408.294,399.3893,388.2747,377.031,366.6667,357.1403,348.4437,340.317,332.5842,325.1985,317.9887,310.9026,303.9154,296.9153,289.9485,282.9994,275.9908,268.9244,261.8187,254.6372,247.3806,240.0858,232.73,225.3357,217.9203,210.5162,203.1137,195.7958,188.5758,181.507,174.6029,167.9057,161.4556,155.115,148.7488,143.0893,137.2159,130.8348,124.9091,119.4605,113.3712,106.6722,98.71973,91.95894,86.63531,81.27315,76.27719,71.3212,66.43595,61.98916,57.90489,54.16358,50.6921,47.53787
0.14025,4.2215,0.0438125,754.4375,0,159.8015,258.2724,319.323,358.793,384.7483,401.3457,410.9322,414.2926,411.7777,404.1638,392.9573,379.7777,365.954,352.3337,339.3314,327.012,315.3972,304.346,293.8341,283.7298,273.9434,264.5049,255.3397,246.4025,237.7183,229.2707,221.0326,213.0252,205.2628,197.7098,190.3591,183.2794,176.4371,169.8279,163.4539,157.32,151.4288,145.7656,140.2993,135.0266,130.0172,125.2152,120.3452,115.8612,111.7357,106.9045,102.4719,98.21718,93.97756,89.28126,83.15316,77.02469,72.70211,68.86537,65.11392,61.49397,57.93782,54.40326,51.07901,48.02715
0.23425,4.710625,0.04971875,145.0625,0,19.47151,40.804,67.32082,92.02026,114.5974,135.5617,155.0131,173.103,189.8675,205.416,219.7096,232.799,244.8955,256.0467,266.2173,275.2808,283.1087,289.5564,294.6772,298.4823,301.1517,302.8614,303.8571,304.2541,304.1288,303.5874,302.6767,301.3634,299.6858,297.6761,295.3163,292.6471,289.599,286.2306,282.589,278.6758,274.4446,269.9124,265.1786,260.2235,255.0837,249.7004,244.1344,238.4563,232.6465,226.7064,220.631,214.5466,208.3991,202.2083,196.0339,189.9331,183.8432,177.7871,171.9031,166.1512,160.4436,154.9368,149.6343,144.4577
0.22125,8.11175,0.0159125,630.125,0,34.65478,73.89464,109.4347,140.719,168.7495,193.7308,215.2417,232.6944,246.5461,257.7186,267.1339,275.1165,281.9174,287.4651,291.8402,295.2788,297.8131,299.407,300.1718,300.158,299.4221,297.9303,295.7737,292.9146,289.4163,285.2921,280.6181,275.2794,269.3895,262.9892,256.0763,248.545,240.5089,231.9393,222.8788,213.2992,203.388,193.1373,183.1118,173.1283,163.4737,154.1599,145.4067,137.1323,129.2839,121.953,115.1177,108.7573,102.8908,97.39955,92.25237,87.37328,82.67535,78.34396,74.28145,70.473,66.94575,63.65406,60.53999,57.67654
0.145375,8.999,0.0163625,637.4375,0,58.88568,116.5651,163.3247,202.5227,235.2686,262.0596,282.5439,296.8491,306.3066,312.3835,316.2029,318.226,318.6884,317.5932,315.0245,311.0396,305.6421,298.9076,290.9496,281.7623,271.3719,259.853,247.1972,233.4551,218.6512,203.0089,186.9727,171.1359,156.1644,142.4879,130.4277,119.1215,109.0552,100.393,92.53879,85.22848,78.56424,72.50414,67.07612,62.17733,57.78393,53.81094,50.22787,46.94896,43.94243,41.20609,38.69454,36.37912,34.23789,32.26797,30.44295,28.73783,27.1519,25.66753,24.28272,22.97717,21.74761,20.5973,19.49887,18.48469
0.18425,4.47175,0.02046875,1575.875,0,128.1739,214.8624,275.1018,317.4387,343.0517,352.6642,351.7017,345.9714,338.9854,331.9344,325.0492,318.156,311.2687,304.3669,297.403,290.3843,283.2802,276.1467,268.9199,261.6322,254.2631,246.8217,239.3159,231.7246,224.133,216.5489,208.9772,201.4603,194.029,186.7748,179.697,172.826,166.1295,159.7019,153.5579,147.595,141.7846,136.1086,130.7626,125.9347,120.3001,115.1115,110.652,106.0024,100.7175,94.70728,88.36759,84.27835,80.53749,76.62548,72.69886,68.58313,64.69149,61.21432,57.98928,54.9768,52.19298,49.48965,46.82452,44.22665
0.14375,9.829375,0.03194375,1493,0,217.2737,315.3521,366.7349,394.7094,409.1865,414.4525,412.4503,405.0098,394.5083,382.9578,371.4716,360.5013,350.1313,340.1704,330.5008,321.0183,311.6305,302.1915,292.7082,283.135,273.3821,263.5259,253.4959,243.3434,233.0306,222.6098,212.1331,201.6298,191.1894,180.9115,170.8864,161.2147,151.9529,143.1471,134.7466,126.9019,119.494,112.5136,105.9417,99.82642,94.0951,88.47974,83.29336,78.89771,73.93144,69.37537,65.15263,61.4721,57.41644,52.76885,48.05608,44.54642,41.54274,38.68111,36.01653,33.43752,30.89489,28.52615,26.37196,24.36082
0.203,7.781875,0.0212,91.4375,0,7.813831,17.49077,28.84204,40.70851,52.30436,63.21954,73.48197,82.96618,91.6197,99.59373,107.0786,114.129,120.7596,126.9715,132.7619,138.2119,143.3411,148.168,152.7029,156.9682,160.953,164.6735,168.1188,171.2839,174.1644,176.7717,179.0738,181.0536,182.7597,184.2206,185.4329,186.3925,187.0395,187.2804,187.252,186.9993,186.4379,185.5351,184.3066,182.7117,180.7693,178.4971,175.7451,172.6618,169.1452,165.1128,160.7125,155.8456,150.5578,144.9134,138.915,132.7083,126.3976,120.1017,114.0432,108.1124,102.6416,97.50368,92.52189,88.0209
0.1455,6.030125,0.0129875,1707.5,0,113.3434,197.0446,256.3599,295.2635,314.8704,323.2315,326.7258,327.5069,326.1588,323.0621,318.3069,312.434,305.6613,298.1089,289.7751,280.8167,271.2362,261.0234,250.1009,238.4514,226.2354,213.5495,200.6509,187.8501,175.382,163.433,152.1603,141.5805,131.6593,122.4808,113.9414,105.9983,98.60737,91.69739,85.25047,79.27485,73.73215,68.5434,63.67574,59.29088,55.4888,51.38335,47.53436,44.49474,41.6333,38.69256,35.73631,32.75284,29.86023,27.70209,25.69003,23.67433,21.78187,19.97091,18.31035,16.83177,15.47441,14.28022,13.23273,12.21497
0.143625,6.803625,0.0156875,1324.8125,0,109.2286,190.6301,249.3759,291.9629,318.657,331.507,335.9672,336.4347,334.7675,331.4442,326.8178,321.1111,314.4957,307.0775,299.0367,290.3711,281.1015,271.2238,260.7672,249.6402,237.8538,225.418,212.5201,199.3364,186.2715,173.4911,161.5797,150.2576,139.6744,129.7688,120.5579,112.0114,104.0989,96.78145,89.96405,83.57945,77.64162,72.17489,67.10803,62.42829,58.09484,54.08281,50.47449,47.19455,43.83084,40.82767,38.17944,35.69476,33.13763,30.54358,27.77997,25.51707,23.71673,21.98044,20.33518,18.76822,17.24851,15.84869,14.59336,13.44829
0.218375,8.396125,0.03498125,1922,0,213.8118,308.7344,361.1169,391.4147,408.4794,416.2547,416.3104,410.2486,400.4059,389.1559,377.9986,367.8078,358.4685,350.0592,342.3318,335.0468,328.1606,321.5874,315.1942,308.9304,302.8362,296.8261,290.8273,284.912,279.0768,273.2651,267.478,261.7342,256.0182,250.3553,244.7437,239.2036,233.7049,228.2786,222.9613,217.7221,212.5622,207.4737,202.4615,197.555,192.4416,187.48,182.8139,177.1908,171.533,165.9431,160.1322,153.6815,145.9364,137.1653,130.1879,124.0278,117.8405,111.8277,105.7906,99.82112,94.27138,89.13212,84.22912,79.59552
0.216875,4.449,0.0341375,344.9375,0,34.98621,77.26733,116.188,149.9324,179.8608,206.5078,230.2397,251.3471,269.6174,284.5051,295.5684,302.8432,306.8905,308.6588,309.03,308.581,307.5796,306.1066,304.1541,301.7892,299.0092,295.8013,292.2436,288.3224,284.0843,279.5666,274.8028,269.8033,264.5974,259.2507,253.7769,248.1479,242.4134,236.6168,230.7475,224.8046,218.8387,212.8881,206.9139,200.9573,195.0574,189.2263,183.4874,177.7663,172.2103,166.7874,161.4649,156.2697,151.2453,146.1849,141.1369,136.8728,132.4799,127.4287,122.7559,118.3435,114.2433,109.8672,104.4836,97.66274
0.218625,3.777875,0.020525,932.375,0,61.86436,122.6553,172.153,213.1487,246.7834,271.6672,286.543,293.6858,296.9249,298.7238,299.8312,300.0862,299.5855,298.2139,296.0647,293.3052,290.008,286.1146,281.7951,277.1627,272.2319,267.0189,261.5736,255.9297,250.1109,244.1537,238.1207,232.0245,225.8495,219.6544,213.4878,207.3306,201.229,195.2255,189.3005,183.4635,177.7752,172.254,166.8587,161.5285,156.1723,151.3058,146.6632,141.1874,136.1293,131.8152,127.3348,122.2651,116.5336,109.7093,104.8837,101.0626,97.04102,93.14906,89.27596,85.32226,81.62558,78.03623,74.68667,71.62326
0.18375,9.74975,0.04420625,1256.5625,0,207.5449,304.459,357.6216,388.3592,405.9179,415.5317,420.0275,420.4158,417.1743,410.7282,402.1997,392.6381,382.8503,373.2672,364.0964,355.36,347.0793,339.0934,331.3315,323.7794,316.3252,308.9316,301.6093,294.2923,286.9815,279.7115,272.4365,265.1654,257.9259,250.7147,243.5343,236.437,229.3923,222.4075,215.5317,208.7631,202.0996,195.5902,189.2169,182.9639,176.8935,171.0196,165.371,159.7808,154.0936,148.9908,143.9451,138.2294,132.7117,127.2449,121.4639,115.2465,107.5159,99.62347,93.64812,88.05261,82.74655,77.76271,73.0061,68.37041
0.2365,9.442625,0.02193125,912.875,0,69.5791,130.6358,179.3902,219.4054,252.6569,279.8183,300.515,314.6594,323.4657,328.8242,332.1413,334.2071,335.2327,335.2115,334.3913,332.8874,330.648,327.7828,324.4525,320.7504,316.6651,312.278,307.6207,302.6652,297.4386,292.0596,286.4746,280.6359,274.5901,268.3632,261.9633,255.3597,248.5569,241.5267,234.3057,226.879,219.2354,211.3909,203.4631,195.4272,187.3551,179.3956,171.5482,163.8777,156.5336,149.4749,142.6765,136.2805,130.0798,124.0495,118.9211,113.7483,108.1917,103.1367,98.37034,94.11773,89.62677,84.75764,78.852,73.72321
0.149375,5.06325,0.0474125,544.8125,0,122.9031,212.7103,273.8275,317.6339,349.1648,371.8154,387.9807,398.8219,404.755,405.9399,402.7089,395.8786,386.5986,375.9847,364.8661,353.7781,342.8929,332.3678,322.198,312.3282,302.7265,293.3425,284.1827,275.189,266.3797,257.7091,249.1674,240.7974,232.5698,224.4921,216.5716,208.8,201.2084,193.8019,186.587,179.5678,172.7544,166.1714,159.7963,153.6375,147.7089,142.0193,136.5169,131.2328,126.2049,121.1624,116.4007,112.1532,107.3768,102.8364,98.38712,94.25556,89.78168,84.33591,77.60632,72.56516,68.51112,64.56031,60.91916,57.53727
0.147625,8.032125,0.0197375,159.6875,0,17.55336,40.20595,63.63861,85.36919,105.6182,124.2504,141.0563,156.6424,171.1966,184.8955,197.7357,209.691,220.9187,231.0518,240.0639,247.8623,254.3792,259.7555,264.0145,266.7756,267.7619,267.1757,264.8151,260.6794,254.7158,246.9023,236.9886,225.0589,211.3316,196.1744,180.2905,164.5303,149.7518,136.1894,124.4536,114.1941,104.8149,96.76296,89.73238,83.33463,77.01983,71.49615,66.79684,62.6021,58.86858,55.55344,52.52971,49.74489,47.19395,44.87148,42.77597,40.78661,38.94751,37.27877,35.7126,34.23289,32.84242,31.52707,30.28805,29.11925
0.20125,3.15225,0.009275,86.5625,0,2.121297,2.852388,4.32225,6.232992,8.300334,10.42774,12.59073,14.76253,16.89569,18.95545,20.96268,22.9216,24.83073,26.68782,28.49365,30.2506,31.95282,33.59762,35.18385,36.70826,38.17488,39.59404,40.97167,42.3136,43.62455,44.9022,46.14484,47.3524,48.52799,49.66545,50.75111,51.79389,52.80421,53.78147,54.72522,55.64215,56.53588,57.40684,58.25189,59.06696,59.84623,60.59766,61.32145,62.01922,62.69397,63.34678,63.97964,64.59193,65.18392,65.75362,66.30008,66.82146,67.31952,67.79269,68.2343,68.64825,69.04035,69.41697,69.77705,70.1185
0.17925,1.366375,0.0087125,408.3125,0,6.836593,16.91719,31.45622,47.53891,63.68327,78.38284,88.94366,96.9834,105.0248,112.8558,120.0345,126.4354,132.0248,136.7753,140.7769,144.1055,146.7751,148.8377,150.3137,151.3331,151.8973,152.0186,151.7231,151.0537,150.026,148.6999,147.0546,145.0779,142.9089,140.6594,138.2962,135.5626,132.7761,129.8987,126.956,123.9461,120.8857,117.8821,114.8687,111.8464,108.782,105.777,102.8311,99.95895,97.12057,94.31612,91.57129,88.90751,86.35419,83.87044,81.44259,79.04234,76.70031,74.44239,72.30055,70.24243,68.23557,66.25176,64.36855,62.48655
0.232625,7.599875,0.01895,1934.1875,0,124.3844,205.9638,263.7944,305.7169,332.826,346.2688,350.6028,350.6855,349.0984,346.5302,343.2649,339.4861,335.2785,330.7543,326.0222,321.1558,316.2016,311.1089,305.9694,300.7442,295.4692,290.1363,284.7231,279.249,273.6835,267.9915,262.1665,256.2091,250.1235,243.846,237.4106,230.8235,224.1243,217.3142,210.4198,203.5013,196.6372,189.835,183.0975,176.3243,169.8636,163.8651,157.0147,150.5251,144.5614,138.7151,132.403,125.4293,117.2739,110.59,105.3172,100.0133,95.01093,89.98036,84.95413,80.0693,75.44392,71.16737,67.27737,63.73876
0.1415,2.640375,0.04881875,466.8125,0,109.0374,197.044,258.5142,303.084,336.2563,361.0083,379.2154,391.6676,398.591,399.8456,395.716,387.0768,375.3342,361.9029,347.8944,334.0233,320.7048,308.0955,296.2255,285.089,274.6187,264.7552,255.4098,246.5327,238.067,229.9786,222.2469,214.8159,207.673,200.8197,194.2072,187.8502,181.747,175.8683,170.2087,164.7765,159.5501,154.5449,149.7304,145.0666,140.5656,136.2423,132.1196,127.9015,123.9281,120.4158,116.2065,112.2128,108.3288,104.5284,100.3502,94.55771,88.21809,84.06645,80.45156,76.83057,73.5545,70.27651,66.95764,63.73309
0.204,9.79525,0.0440375,374.1875,0,65.30546,125.7996,174.4825,214.5262,247.9865,275.7835,298.9219,318.0406,333.8564,346.7958,356.9795,364.4153,369.2019,371.492,371.7201,370.2456,367.59,364.0586,359.9516,355.3536,350.4078,345.174,339.6423,333.8556,327.842,321.5982,315.0993,308.3987,301.4865,294.413,287.0935,279.6198,271.9636,264.1103,256.184,248.0776,239.8148,231.5112,223.1459,214.6672,206.2602,197.8519,189.5103,181.3706,173.3339,165.5566,158.1267,150.8853,143.9994,137.4822,131.2749,125.3158,119.6948,114.3757,109.482,104.7785,100.2802,95.92012,91.80872,87.87685
0.16075,5.5865,0.0334625,656.9375,0,100.2793,180.8028,239.1833,283.6382,317.6075,343.3227,361.7668,372.6845,376.3851,374.27,368.4778,360.7573,352.3387,343.65,334.9677,326.4031,317.8921,309.418,300.9142,292.4643,283.9917,275.4418,266.9058,258.3141,249.6771,241.0717,232.4484,223.8096,215.2607,206.7734,198.3919,190.1062,182.0221,174.1469,166.4803,159.0903,151.9619,145.1053,138.5466,132.2626,126.2446,120.5047,115.0807,109.7826,104.54,100.0447,95.59369,90.6336,86.19285,82.11115,78.00583,73.3287,68.82303,63.62028,59.10229,55.66675,52.35437,49.33038,46.48829,43.65252
0.23775,7.725,0.02485625,586.25,0,46.85353,95.76019,137.5779,173.3975,204.534,231.7184,255.1718,274.5382,289.3841,299.896,306.9959,311.9039,315.3633,317.9026,319.5173,320.3221,320.4315,319.8765,318.6233,316.7354,314.3612,311.4572,308.071,304.331,300.2288,295.7633,290.9791,285.9068,280.6052,275.0141,269.2173,263.1554,256.8524,250.3681,243.6807,236.7959,229.7149,222.4537,215.0624,207.5974,200.0125,192.436,184.9266,177.4689,170.1708,163.0739,156.1584,149.55,143.2321,137.1333,131.3064,125.644,120.1345,115.4576,110.9096,105.8131,101.1559,96.62725,92.78532,88.7284
0.15075,9.237875,0.02283125,1246.8125,0,142.2437,232.1105,291.8282,332.7203,359.695,374.048,377.9074,375.0301,368.9027,361.436,353.6032,345.5666,337.4315,329.1907,320.8269,312.2591,303.5009,294.5324,285.288,275.739,265.8969,255.6715,245.0856,234.1512,222.7317,211.0673,199.4228,187.7176,176.2305,165.0605,154.399,144.2576,134.7617,125.8612,117.5588,109.7936,102.5836,95.87982,89.67423,83.89289,78.48376,73.38506,68.6336,64.13732,60.09042,56.42868,52.7075,49.41677,46.42395,43.68263,40.88118,37.96096,34.78729,32.0831,29.91942,27.94268,26.06201,24.24302,22.45163,20.74381
0.198375,5.8595,0.04701875,1137.125,0,188.073,285.3509,342.2572,377.2687,398.8449,411.9561,419.0925,421.2955,418.9491,412.5802,403.1858,392.0804,380.442,369.0374,358.2577,348.2043,338.8589,330.1302,321.9207,314.1105,306.6078,299.3824,292.3619,285.5182,278.8603,272.3488,265.9604,259.7285,253.6219,247.6593,241.8603,236.1882,230.6556,225.2831,220.0656,214.9931,210.0475,205.2628,200.6145,196.0875,191.674,187.4281,183.1743,178.7004,174.7745,170.4881,165.7765,160.8975,156.3126,151.0757,144.8434,136.8115,129.7851,124.002,118.3932,113.193,108.15,102.9139,97.81151,93.03696
0.204875,1.5825,0.03261875,1963.4375,0,207.7707,305.873,361.1051,393.0186,409.1767,410.809,399.5159,379.286,355.3826,331.6446,310.6221,292.5746,277.415,264.641,253.7608,244.3007,235.9315,228.396,221.5199,215.1727,209.2429,203.6955,198.4567,193.4974,188.7769,184.2726,179.9595,175.8259,171.8544,168.0146,164.3087,160.7314,157.2601,153.8951,150.6294,147.463,144.2834,141.0901,138.4223,134.9599,131.6891,128.8361,125.76,122.0831,117.5182,112.4759,109.3323,106.4418,103.4902,100.5294,97.43737,94.52322,91.60944,88.9328,86.54704,84.13341,81.73126,79.25468,76.89262,74.57043
0.155875,5.256625,0.0082625,1078.625,0,40.12555,86.67183,127.7174,162.2939,188.0898,207.7414,224.3523,238.5906,250.2449,259.4359,266.5705,271.8226,275.3811,277.2394,277.5396,276.3586,273.7728,269.7427,264.2709,257.4126,249.0956,239.31,228.0949,215.7349,202.7945,189.1999,175.7105,163.0265,151.007,139.7993,129.3332,119.6468,110.6723,102.3245,94.674,87.64178,81.22845,75.39673,70.03055,65.07107,60.55872,56.43582,52.63229,49.14394,45.89522,42.86646,40.08993,37.50032,35.08415,32.89466,30.71542,28.58114,26.69817,24.98891,23.39875,21.81051,20.28931,18.72266,17.24564,16.05399
0.2305,1.116125,0.031775,396.125,0,29.47448,68.06715,105.6038,139.0568,168.8309,195.4735,219.0885,238.5826,252.1391,258.6355,258.7713,254.5767,248.3669,241.6449,235.3141,229.6429,224.6314,220.0511,215.7849,211.7249,207.7997,204.0175,200.3409,196.7406,193.2123,189.76,186.357,183.024,179.7632,176.549,173.3535,170.22,167.1402,164.0943,161.0645,158.0978,155.1651,152.2601,149.4237,146.6068,143.7165,140.8404,138.5598,135.4587,132.121,129.5674,127.0456,123.7598,119.4329,113.6427,110.0562,107.5437,104.865,102.5117,99.95946,97.48535,95.28914,93.23267,91.21635,89.34235
0.154625,3.641375,0.02744375,1848.875,0,210.7774,310.5705,364.9007,394.7956,407.506,405.2133,392.363,374.7233,356.851,340.4651,326.0439,313.3064,301.8679,291.3349,281.4827,272.0696,263.011,254.1983,245.5952,237.1842,228.9386,220.8775,212.9969,205.2863,197.7584,190.4428,183.3556,176.5101,169.9103,163.5503,157.3957,151.5366,145.9124,140.5144,135.3474,130.3907,125.4875,120.655,116.4929,111.7466,107.0759,103.0442,98.90311,94.15292,88.57327,82.78804,79.0854,75.50721,71.76399,68.08269,64.1824,60.62035,57.35293,54.27221,51.40966,48.75431,46.19942,43.72581,41.31155,39.0104
0.186875,1.628,0.00854375,1917.125,0,57.53492,116.7269,165.0113,190.4251,200.7346,212.1501,222.6053,230.3864,235.469,238.1694,238.9116,237.9866,235.6535,232.0774,227.5658,222.3675,216.6044,210.5466,204.2554,197.8002,191.3337,184.9711,178.7145,172.6585,166.659,160.9124,155.256,149.9753,144.5267,139.6059,134.5966,129.9182,125.052,120.9812,116.484,112.234,108.1157,104.1134,100.5702,96.78909,92.7208,88.82994,85.12504,81.44497,78.33807,75.62794,72.87846,70.2931,67.84412,65.87171,63.79143,61.63315,59.51188,57.47754,55.51421,53.51282,51.76902,50.04479,48.49557,46.90793
0.163375,2.3105,0.0411125,1566.125,0,239.3865,338.3799,386.9648,411.7935,423.9269,427.8033,424.3104,413.9733,398.2203,379.4501,359.9254,341.179,324.0097,308.6281,294.9394,282.7206,271.717,261.7097,252.491,243.9462,235.9527,228.4068,221.2784,214.5255,208.087,201.9411,196.0763,190.4739,185.093,179.9484,175.0219,170.3083,165.7777,161.4294,157.2518,153.2131,149.3282,145.5875,141.8942,138.1571,134.9959,131.3454,127.5384,124.0369,120.6015,116.5921,111.629,105.6884,101.5359,98.07715,94.62594,91.15921,87.7931,84.33053,80.98086,77.85748,74.92044,72.16519,69.47768,66.85503
0.23325,9.465375,0.03335,449.75,0,51.75823,103.3469,146.5564,183.2687,214.9879,242.3376,265.8473,286.1226,303.1909,317.0452,327.5482,334.8844,339.5404,342.0647,343.1458,343.1237,342.4152,341.0156,339.0427,336.6195,333.7233,330.3892,326.6652,322.6218,318.178,313.4848,308.4754,303.1869,297.6256,291.8846,285.8431,279.5886,273.1235,266.4495,259.5878,252.5525,245.2762,237.8747,230.3467,222.6429,214.848,207.0233,199.0938,191.3447,183.6916,176.0664,168.6152,161.424,154.4089,147.6799,141.2749,135.1482,129.2457,123.6808,118.3993,113.4374,108.7614,104.2274,99.75945,95.6907
0.20475,6.553375,0.04263125,69.5,0,10.43984,22.79159,37.44098,52.94515,67.80597,82.03601,95.60799,108.4678,120.4717,131.7595,142.5418,152.9375,162.8857,172.4848,181.6801,190.4042,198.8284,206.9274,214.716,222.0872,228.8908,235.1609,240.8698,245.9961,250.4801,254.3338,257.5809,260.2661,262.2995,263.725,264.5975,264.9258,264.6602,263.6984,262.2178,260.271,257.7768,254.6942,250.9673,246.7383,241.9584,236.5107,230.4823,223.9472,216.7369,209.1463,201.0002,192.5625,183.8471,175.0549,166.2715,157.7768,149.5023,141.7198,134.259,127.466,121.06,114.9715,109.4948,104.5046
0.2145,6.576125,0.0465125,1390.625,0,208.0818,304.5365,358.1989,389.6445,407.9697,418.3461,423.2465,423.5362,419.6556,412.172,402.2207,391.1009,379.8159,368.9937,358.8927,349.5743,340.9525,332.8989,325.355,318.1619,311.2276,304.5657,298.1105,291.7886,285.6281,279.6104,273.7154,267.9377,262.296,256.7746,251.3885,246.1404,241.0278,236.0515,231.211,226.5152,221.9392,217.5075,213.1935,208.978,204.9263,200.9739,196.8071,192.7334,189.0057,184.4949,179.8317,175.01,170.0309,164.4383,157.5487,149.1066,142.3668,136.4464,130.4088,124.76,119.1712,113.4694,108.1256,102.9905
0.227125,6.33725,0.00635,1778.1875,0,37.01961,76.7719,113.7623,144.4814,167.8692,188.6192,207.1244,223.354,237.3419,249.2357,259.3196,267.6604,274.5215,279.9449,284.1118,287.1644,289.2231,290.3308,290.6436,290.1797,288.8367,286.6935,283.8109,280.2272,275.9848,271.0452,265.4323,259.1556,252.2819,244.6822,236.3396,227.3533,217.766,207.8472,197.5612,187.2191,176.9699,167.2185,157.7946,148.8885,140.4313,132.4927,125.0442,117.9248,111.1896,104.8589,98.96313,93.48136,88.5093,83.86531,79.09206,74.62964,70.72179,67.24955,63.92902,60.55425,57.20768,53.6066,50.08935,47.31768
0.208875,9.61325,0.04865,664.25,0,121.4459,205.2971,263.9445,306.6662,337.9343,361.0332,377.866,389.9476,398.1162,402.7343,403.8279,401.8791,397.5979,391.7108,384.9334,377.6932,370.3948,363.1315,356.0316,349.136,342.3278,335.6373,329.0591,322.512,315.9957,309.4938,302.9889,296.4535,289.939,283.3816,276.7926,270.2177,263.6454,257.0467,250.4361,243.8936,237.35,230.8519,224.3967,217.9912,211.664,205.4259,199.2888,193.2465,187.3009,181.507,175.8634,170.3773,165.0492,159.7394,154.4706,149.838,145.0351,139.852,134.7591,129.6744,124.4443,119.0273,112.1265,104.1396
